B,gamma_min,gamma_max,alpha,delta,chi_squared
0.35,8910.0,27800.0,2.0,6.33,0.0075868683329876
0.35,8910.0,27800.0,2.0,6.89,0.0071728890301173
0.35,8910.0,27800.0,2.0,7.44,0.010235776761891
0.35,8910.0,27800.0,2.0,8.0,0.0161089109444734
0.35,8910.0,34100.0,2.0,3.0,0.1445796975432599
0.35,8910.0,34100.0,2.0,3.56,0.0944212270425692
0.35,8910.0,34100.0,2.0,4.11,0.0610588965193389
0.35,8910.0,34100.0,2.0,4.67,0.0379713004677413
0.35,8910.0,34100.0,2.0,5.22,0.0228779215386735
0.35,8910.0,34100.0,2.0,5.78,0.0137460391521236
0.35,8910.0,34100.0,2.0,6.33,0.0100310019451073
0.35,8910.0,34100.0,2.0,6.89,0.0106327735053236
0.35,8910.0,34100.0,2.0,7.44,0.014529201976156
0.35,8910.0,34100.0,2.0,8.0,0.0212934777725281
0.35,8910.0,41900.0,2.0,3.0,0.1462516336750265
0.35,8910.0,41900.0,2.0,3.56,0.0961275799114304
0.35,8910.0,41900.0,2.0,4.11,0.0626700007041291
0.35,8910.0,41900.0,2.0,4.67,0.0394212372504972
0.35,8910.0,41900.0,2.0,5.22,0.0245536922548813
0.35,8910.0,41900.0,2.0,5.78,0.0161954574562568
0.35,8910.0,41900.0,2.0,6.33,0.013445511994608
0.35,8910.0,41900.0,2.0,6.89,0.0148649298374694
0.35,8910.0,41900.0,2.0,7.44,0.0197177481504921
0.35,8910.0,41900.0,2.0,8.0,0.0274696308782684
0.35,8910.0,51400.0,2.0,3.0,0.1482174812372082
0.35,8910.0,51400.0,2.0,3.56,0.0980394314202626
0.35,8910.0,51400.0,2.0,4.11,0.0644277157633773
0.35,8910.0,51400.0,2.0,4.67,0.0411991284134312
0.35,8910.0,51400.0,2.0,5.22,0.0268542312163187
0.35,8910.0,51400.0,2.0,5.78,0.0194298117972337
0.35,8910.0,51400.0,2.0,6.33,0.0174551831757648
0.35,8910.0,51400.0,2.0,6.89,0.0198622109081497
0.35,8910.0,51400.0,2.0,7.44,0.0256100709407659
0.35,8910.0,51400.0,2.0,8.0,0.0342337064354827
0.35,8910.0,63100.0,2.0,3.0,0.1504509283681832
0.35,8910.0,63100.0,2.0,3.56,0.1001438157728929
0.35,8910.0,63100.0,2.0,4.11,0.0663610815402078
0.35,8910.0,63100.0,2.0,4.67,0.0433658276493784
0.35,8910.0,63100.0,2.0,5.22,0.029864177416732
0.35,8910.0,63100.0,2.0,5.78,0.0232033467954466
0.35,8910.0,63100.0,2.0,6.33,0.0221769411482777
0.35,8910.0,63100.0,2.0,6.89,0.0254400994248386
0.35,8910.0,63100.0,2.0,7.44,0.0320903576785512
0.35,8910.0,63100.0,2.0,8.0,0.0417196980461713
0.4,1000.0,10000.0,2.0,3.0,0.2124357292770385
0.4,1000.0,10000.0,2.0,3.56,0.142920987046537
0.4,1000.0,10000.0,2.0,4.11,0.0962544294840195
0.4,1000.0,10000.0,2.0,4.67,0.0642507656607413
0.4,1000.0,10000.0,2.0,5.22,0.0439339503520964
0.4,1000.0,10000.0,2.0,5.78,0.031704368793685
0.4,1000.0,10000.0,2.0,6.33,0.0259750796962872
0.4,1000.0,10000.0,2.0,6.89,0.0249874316122514
0.4,1000.0,10000.0,2.0,7.44,0.0276821710874026
0.4,1000.0,10000.0,2.0,8.0,0.0333233757870601
0.4,1000.0,12300.0,2.0,3.0,0.1967759129628724
0.4,1000.0,12300.0,2.0,3.56,0.1306927359536489
0.4,1000.0,12300.0,2.0,4.11,0.0865026137482163
0.4,1000.0,12300.0,2.0,4.67,0.0562824687120726
0.4,1000.0,12300.0,2.0,5.22,0.0372537148586431
0.4,1000.0,12300.0,2.0,5.78,0.0259905059337277
0.4,1000.0,12300.0,2.0,6.33,0.0210053938264944
0.4,1000.0,12300.0,2.0,6.89,0.0206324344271368
0.4,1000.0,12300.0,2.0,7.44,0.0238233745141547
0.4,1000.0,12300.0,2.0,8.0,0.0298871581656378
0.4,1000.0,15100.0,2.0,3.0,0.184245217427263
0.4,1000.0,15100.0,2.0,3.56,0.1210211089293422
0.4,1000.0,15100.0,2.0,4.11,0.0788945107809411
0.4,1000.0,15100.0,2.0,4.67,0.0501149175522005
0.4,1000.0,15100.0,2.0,5.22,0.0320971437361244
0.4,1000.0,15100.0,2.0,5.78,0.0215704040157306
0.4,1000.0,15100.0,2.0,6.33,0.0171415731439428
0.4,1000.0,15100.0,2.0,6.89,0.0172309840957191
0.4,1000.0,15100.0,2.0,7.44,0.0208019273375118
0.4,1000.0,15100.0,2.0,8.0,0.0272004285747517
0.4,1000.0,18500.0,2.0,3.0,0.1742793534940355
0.4,1000.0,18500.0,2.0,3.56,0.1134133411293919
0.4,1000.0,18500.0,2.0,4.11,0.0729857876586746
0.4,1000.0,18500.0,2.0,4.67,0.0453739439002932
0.4,1000.0,18500.0,2.0,5.22,0.0281364598069964
0.4,1000.0,18500.0,2.0,5.78,0.0181607512859668
0.4,1000.0,18500.0,2.0,6.33,0.0141611928408796
0.4,1000.0,18500.0,2.0,6.89,0.0146226130346953
0.4,1000.0,18500.0,2.0,7.44,0.0185171569661417
0.4,1000.0,18500.0,2.0,8.0,0.025319725543082
0.4,1000.0,22700.0,2.0,3.0,0.1662724915065242
0.4,1000.0,22700.0,2.0,3.56,0.107369177504517
0.4,1000.0,22700.0,2.0,4.11,0.0683519810689449
0.4,1000.0,22700.0,2.0,4.67,0.0416929085554776
0.4,1000.0,22700.0,2.0,5.22,0.0250585988991719
0.4,1000.0,22700.0,2.0,5.78,0.0155118152739571
0.4,1000.0,22700.0,2.0,6.33,0.0118867082592024
0.4,1000.0,22700.0,2.0,6.89,0.0126992349782875
0.4,1000.0,22700.0,2.0,7.44,0.0170028930762625
0.4,1000.0,22700.0,2.0,8.0,0.0244016957375599
0.4,1000.0,27800.0,2.0,3.0,0.1600030512386308
0.4,1000.0,27800.0,2.0,3.56,0.1026936491562585
0.4,1000.0,27800.0,2.0,4.11,0.0648083713437359
0.4,1000.0,27800.0,2.0,4.67,0.0389184426121488
0.4,1000.0,27800.0,2.0,5.22,0.0227334160661396
0.4,1000.0,27800.0,2.0,5.78,0.0135554427724368
0.4,1000.0,27800.0,2.0,6.33,0.0103064239095478
0.4,1000.0,27800.0,2.0,6.89,0.0115475530548059
0.4,1000.0,27800.0,2.0,7.44,0.0164981805816187
0.4,1000.0,27800.0,2.0,8.0,0.0245677112274758
0.4,1000.0,34100.0,2.0,3.0,0.155066482892848
0.4,1000.0,34100.0,2.0,3.56,0.0990631848574343
0.4,1000.0,34100.0,2.0,4.11,0.0620921154301273
0.4,1000.0,34100.0,2.0,4.67,0.036833808050963
0.4,1000.0,34100.0,2.0,5.22,0.0209836241187042
0.4,1000.0,34100.0,2.0,5.78,0.0122194266404419
0.4,1000.0,34100.0,2.0,6.33,0.0094139125966938
0.4,1000.0,34100.0,2.0,6.89,0.0113616506966734
0.4,1000.0,34100.0,2.0,7.44,0.0170391900367256
0.4,1000.0,34100.0,2.0,8.0,0.0258316894030409
0.4,1000.0,41900.0,2.0,3.0,0.1512497051365604
0.4,1000.0,41900.0,2.0,3.56,0.0963045567780068
0.4,1000.0,41900.0,2.0,4.11,0.060060769913582
0.4,1000.0,41900.0,2.0,4.67,0.0353080421478568
0.4,1000.0,41900.0,2.0,5.22,0.0197918899462826
0.4,1000.0,41900.0,2.0,5.78,0.0115250734458061
0.4,1000.0,41900.0,2.0,6.33,0.0094144767786944
0.4,1000.0,41900.0,2.0,6.89,0.0121710643156418
0.4,1000.0,41900.0,2.0,7.44,0.0186125959572604
0.4,1000.0,41900.0,2.0,8.0,0.0281531686363317
0.4,1000.0,51400.0,2.0,3.0,0.1484175854899816
0.4,1000.0,51400.0,2.0,3.56,0.0943045720423611
0.4,1000.0,51400.0,2.0,4.11,0.0586193177941984
0.4,1000.0,51400.0,2.0,4.67,0.0342592429888536
0.4,1000.0,51400.0,2.0,5.22,0.0191905938644611
0.4,1000.0,51400.0,2.0,5.78,0.011574986953584
0.4,1000.0,51400.0,2.0,6.33,0.010312117806798
0.4,1000.0,51400.0,2.0,6.89,0.0138888113126338
0.4,1000.0,51400.0,2.0,7.44,0.0210958475759776
0.4,1000.0,51400.0,2.0,8.0,0.0313781672327131
0.4,1000.0,63100.0,2.0,3.0,0.1463683445475962
0.4,1000.0,63100.0,2.0,3.56,0.0929060401479054
0.4,1000.0,63100.0,2.0,4.11,0.0576437052489085
0.4,1000.0,63100.0,2.0,4.67,0.0336745169741871
0.4,1000.0,63100.0,2.0,5.22,0.0191668031191553
0.4,1000.0,63100.0,2.0,5.78,0.0124203173033324
0.4,1000.0,63100.0,2.0,6.33,0.0120156104352042
0.4,1000.0,63100.0,2.0,6.89,0.016414190630938
0.4,1000.0,63100.0,2.0,7.44,0.0243824810101735
0.4,1000.0,63100.0,2.0,8.0,0.0353975670102382
0.4,1280.0,10000.0,2.0,3.0,0.2039992621987734
0.4,1280.0,10000.0,2.0,3.56,0.135996624638617
0.4,1280.0,10000.0,2.0,4.11,0.0904231920150555
0.4,1280.0,10000.0,2.0,4.67,0.058912924837068
0.4,1280.0,10000.0,2.0,5.22,0.038722155339903
0.4,1280.0,10000.0,2.0,5.78,0.02632770695212
0.4,1280.0,10000.0,2.0,6.33,0.0202842352915549
0.4,1280.0,10000.0,2.0,6.89,0.0189561303734928
0.4,1280.0,10000.0,2.0,7.44,0.0213016014693307
0.4,1280.0,10000.0,2.0,8.0,0.0265814003676414
0.4,1280.0,12300.0,2.0,3.0,0.1892254794957449
0.4,1280.0,12300.0,2.0,3.56,0.1245856828617738
0.4,1280.0,12300.0,2.0,4.11,0.0814743229592159
0.4,1280.0,12300.0,2.0,4.67,0.0517518316153085
0.4,1280.0,12300.0,2.0,5.22,0.0328306116687243
0.4,1280.0,12300.0,2.0,5.78,0.021390529312041
0.4,1280.0,12300.0,2.0,6.33,0.0160387609255211
0.4,1280.0,12300.0,2.0,6.89,0.0152680897045017
0.4,1280.0,12300.0,2.0,7.44,0.0180615045742443
0.4,1280.0,12300.0,2.0,8.0,0.0237223885396081
0.4,1280.0,15100.0,2.0,3.0,0.1775076482864322
0.4,1280.0,15100.0,2.0,3.56,0.1156372340305575
0.4,1280.0,15100.0,2.0,4.11,0.0745398457687247
0.4,1280.0,15100.0,2.0,4.67,0.0462678298758015
0.4,1280.0,15100.0,2.0,5.22,0.0283406679242194
0.4,1280.0,15100.0,2.0,5.78,0.0176255695257401
0.4,1280.0,15100.0,2.0,6.33,0.0127875328358084
0.4,1280.0,15100.0,2.0,6.89,0.0124347920515952
0.4,1280.0,15100.0,2.0,7.44,0.0155755516186551
0.4,1280.0,15100.0,2.0,8.0,0.0215477692745407
0.4,1280.0,18500.0,2.0,3.0,0.1682613329513428
0.4,1280.0,18500.0,2.0,3.56,0.1086557363947426
0.4,1280.0,18500.0,2.0,4.11,0.0691887309438737
0.4,1280.0,18500.0,2.0,4.67,0.0421002129151082
0.4,1280.0,18500.0,2.0,5.22,0.0249428667773118
0.4,1280.0,18500.0,2.0,5.78,0.0147653398275909
0.4,1280.0,18500.0,2.0,6.33,0.0103140600534211
0.4,1280.0,18500.0,2.0,6.89,0.0103098785596583
0.4,1280.0,18500.0,2.0,7.44,0.0137646683114697
0.4,1280.0,18500.0,2.0,8.0,0.0201074258303395
0.4,1280.0,22700.0,2.0,3.0,0.1608929436062932
0.4,1280.0,22700.0,2.0,3.56,0.1031590748775269
0.4,1280.0,22700.0,2.0,4.11,0.0650244535778301
0.4,1280.0,22700.0,2.0,4.67,0.038911584419672
0.4,1280.0,22700.0,2.0,5.22,0.0223587819160751
0.4,1280.0,22700.0,2.0,5.78,0.0125695215374244
0.4,1280.0,22700.0,2.0,6.33,0.0084649145886495
0.4,1280.0,22700.0,2.0,6.89,0.0088170087000652
0.4,1280.0,22700.0,2.0,7.44,0.0126833146393555
0.4,1280.0,22700.0,2.0,8.0,0.0196812044603747
0.4,1280.0,27800.0,2.0,3.0,0.1551778377075428
0.4,1280.0,27800.0,2.0,3.56,0.0989537584882687
0.4,1280.0,27800.0,2.0,4.11,0.0618797596544066
0.4,1280.0,27800.0,2.0,4.67,0.0365454438381298
0.4,1280.0,27800.0,2.0,5.22,0.0204514830129059
0.4,1280.0,27800.0,2.0,5.78,0.0109607715653805
0.4,1280.0,27800.0,2.0,6.33,0.0072526481459236
0.4,1280.0,27800.0,2.0,6.89,0.0080643357398511
0.4,1280.0,27800.0,2.0,7.44,0.0126419152973092
0.4,1280.0,27800.0,2.0,8.0,0.0203821973397431
0.4,1280.0,34100.0,2.0,3.0,0.1507311522772902
0.4,1280.0,34100.0,2.0,3.56,0.0957353807166461
0.4,1280.0,34100.0,2.0,4.11,0.059510311088931
0.4,1280.0,34100.0,2.0,4.67,0.0347999580698909
0.4,1280.0,34100.0,2.0,5.22,0.0190547186263825
0.4,1280.0,34100.0,2.0,5.78,0.0099274548982727
0.4,1280.0,34100.0,2.0,6.33,0.0067120493042376
0.4,1280.0,34100.0,2.0,6.89,0.0083038668038837
0.4,1280.0,34100.0,2.0,7.44,0.0136799398575086
0.4,1280.0,34100.0,2.0,8.0,0.0222078332634081
0.4,1280.0,41900.0,2.0,3.0,0.1473484698130857
0.4,1280.0,41900.0,2.0,3.56,0.0933394852878109
0.4,1280.0,41900.0,2.0,4.11,0.0577821888382638
0.4,1280.0,41900.0,2.0,4.67,0.0335512750867297
0.4,1280.0,41900.0,2.0,5.22,0.0181426822245624
0.4,1280.0,41900.0,2.0,5.78,0.0095193789470247
0.4,1280.0,41900.0,2.0,6.33,0.0070826176157004
0.4,1280.0,41900.0,2.0,6.89,0.0095573615140332
0.4,1280.0,41900.0,2.0,7.44,0.0157615986612797
0.4,1280.0,41900.0,2.0,8.0,0.0250950629636872
0.4,1280.0,51400.0,2.0,3.0,0.1448965303286128
0.4,1280.0,51400.0,2.0,3.56,0.0916554830393062
0.4,1280.0,51400.0,2.0,4.11,0.0566034059804704
0.4,1280.0,51400.0,2.0,4.67,0.0327229715573985
0.4,1280.0,51400.0,2.0,5.22,0.0177735448519061
0.4,1280.0,51400.0,2.0,5.78,0.0098645342060377
0.4,1280.0,51400.0,2.0,6.33,0.0083495094790334
0.4,1280.0,51400.0,2.0,6.89,0.011710026136792
0.4,1280.0,51400.0,2.0,7.44,0.018737001350666
0.4,1280.0,51400.0,2.0,8.0,0.0288642108373683
0.4,1280.0,63100.0,2.0,3.0,0.1431860304783108
0.4,1280.0,63100.0,2.0,3.56,0.0905372836797409
0.4,1280.0,63100.0,2.0,4.11,0.0558597674831599
0.4,1280.0,63100.0,2.0,4.67,0.0323256678393099
0.4,1280.0,63100.0,2.0,5.22,0.0179672436114765
0.4,1280.0,63100.0,2.0,5.78,0.010999261403414
0.4,1280.0,63100.0,2.0,6.33,0.0104090164230178
0.4,1280.0,63100.0,2.0,6.89,0.0146518250296942
0.4,1280.0,63100.0,2.0,7.44,0.0224933876561117
0.4,1280.0,63100.0,2.0,8.0,0.033402473707625
0.4,1630.0,10000.0,2.0,3.0,0.1952433222435301
0.4,1630.0,10000.0,2.0,3.56,0.1288907560176331
0.4,1630.0,10000.0,2.0,4.11,0.0845889120891787
0.4,1630.0,10000.0,2.0,4.67,0.0538146127606569
0.4,1630.0,10000.0,2.0,5.22,0.0339006585968572
0.4,1630.0,10000.0,2.0,5.78,0.0215198846602499
0.4,1630.0,10000.0,2.0,6.33,0.0152546999921092
0.4,1630.0,10000.0,2.0,6.89,0.0135723106375011
0.4,1630.0,10000.0,2.0,7.44,0.0155572630519502
0.4,1630.0,10000.0,2.0,8.0,0.0204677181283981
0.4,1630.0,12300.0,2.0,3.0,0.1815924732625717
0.4,1630.0,12300.0,2.0,3.56,0.1184730674256017
0.4,1630.0,12300.0,2.0,4.11,0.0765224997663259
0.4,1630.0,12300.0,2.0,4.67,0.0475251398243503
0.4,1630.0,12300.0,2.0,5.22,0.0288488824327615
0.4,1630.0,12300.0,2.0,5.78,0.0173844034752676
0.4,1630.0,12300.0,2.0,6.33,0.0117774986897076
0.4,1630.0,12300.0,2.0,6.89,0.0105908164363826
0.4,1630.0,12300.0,2.0,7.44,0.0129660702669747
0.4,1630.0,12300.0,2.0,8.0,0.0182093377879511
0.4,1630.0,15100.0,2.0,3.0,0.1708444733287778
0.4,1630.0,15100.0,2.0,3.56,0.1103651733479039
0.4,1630.0,15100.0,2.0,4.11,0.0703160651219316
0.4,1630.0,15100.0,2.0,4.67,0.0427566106898785
0.4,1630.0,15100.0,2.0,5.22,0.0250556650701814
0.4,1630.0,15100.0,2.0,5.78,0.0142806765245165
0.4,1630.0,15100.0,2.0,6.33,0.0091552106000192
0.4,1630.0,15100.0,2.0,6.89,0.0083347325703537
0.4,1630.0,15100.0,2.0,7.44,0.0110213944655833
0.4,1630.0,15100.0,2.0,8.0,0.0165528035386204
0.4,1630.0,18500.0,2.0,3.0,0.1624271888318173
0.4,1630.0,18500.0,2.0,3.56,0.1040923966594647
0.4,1630.0,18500.0,2.0,4.11,0.0655717864618204
0.4,1630.0,18500.0,2.0,4.67,0.0391715535454499
0.4,1630.0,18500.0,2.0,5.22,0.022231361680848
0.4,1630.0,18500.0,2.0,5.78,0.0119701976353495
0.4,1630.0,18500.0,2.0,6.33,0.0071825965029419
0.4,1630.0,18500.0,2.0,6.89,0.0066798027111457
0.4,1630.0,18500.0,2.0,7.44,0.0096748849432603
0.4,1630.0,18500.0,2.0,8.0,0.015574416508449
0.4,1630.0,22700.0,2.0,3.0,0.1557785260172514
0.4,1630.0,22700.0,2.0,3.56,0.0992048361911023
0.4,1630.0,22700.0,2.0,4.11,0.0619242738115081
0.4,1630.0,22700.0,2.0,4.67,0.0364573221424835
0.4,1630.0,22700.0,2.0,5.22,0.0201297355685334
0.4,1630.0,22700.0,2.0,5.78,0.0102472217276453
0.4,1630.0,22700.0,2.0,6.33,0.0057293681714477
0.4,1630.0,22700.0,2.0,6.89,0.0055965571457916
0.4,1630.0,22700.0,2.0,7.44,0.0090326188872564
0.4,1630.0,22700.0,2.0,8.0,0.0156517125731822
0.4,1630.0,27800.0,2.0,3.0,0.1506793767644751
0.4,1630.0,27800.0,2.0,3.56,0.0955167572458994
0.4,1630.0,27800.0,2.0,4.11,0.0592150896883309
0.4,1630.0,27800.0,2.0,4.67,0.0344724985311544
0.4,1630.0,27800.0,2.0,5.22,0.0186276924679163
0.4,1630.0,27800.0,2.0,5.78,0.0090144107805291
0.4,1630.0,27800.0,2.0,6.33,0.0048580243832233
0.4,1630.0,27800.0,2.0,6.89,0.0052386225548143
0.4,1630.0,27800.0,2.0,7.44,0.0094599031333153
0.4,1630.0,27800.0,2.0,8.0,0.0168900779236229
0.4,1630.0,34100.0,2.0,3.0,0.1467716792313373
0.4,1630.0,34100.0,2.0,3.56,0.0927482176045493
0.4,1630.0,34100.0,2.0,4.11,0.0572220276932508
0.4,1630.0,34100.0,2.0,4.67,0.0330405600920156
0.4,1630.0,34100.0,2.0,5.22,0.0175703714102247
0.4,1630.0,34100.0,2.0,5.78,0.0082845728660098
0.4,1630.0,34100.0,2.0,6.33,0.0046563643958236
0.4,1630.0,34100.0,2.0,6.89,0.0059031468922168
0.4,1630.0,34100.0,2.0,7.44,0.0109908956734435
0.4,1630.0,34100.0,2.0,8.0,0.0192689200215873
0.4,1630.0,41900.0,2.0,3.0,0.1438632302658521
0.4,1630.0,41900.0,2.0,3.56,0.0907461941888976
0.4,1630.0,41900.0,2.0,4.11,0.0558217618747658
0.4,1630.0,41900.0,2.0,4.67,0.0320622873018511
0.4,1630.0,41900.0,2.0,5.22,0.0169295195417936
0.4,1630.0,41900.0,2.0,5.78,0.0081458400284817
0.4,1630.0,41900.0,2.0,6.33,0.0053907005117427
0.4,1630.0,41900.0,2.0,6.89,0.0075907825459886
0.4,1630.0,41900.0,2.0,7.44,0.013567060717709
0.4,1630.0,41900.0,2.0,8.0,0.0227045773429486
0.4,1630.0,51400.0,2.0,3.0,0.1418243987048573
0.4,1630.0,51400.0,2.0,3.56,0.0894040135827395
0.4,1630.0,51400.0,2.0,4.11,0.0549263499576769
0.4,1630.0,51400.0,2.0,4.67,0.0314662842479333
0.4,1630.0,51400.0,2.0,5.22,0.0167898921809652
0.4,1630.0,51400.0,2.0,5.78,0.0087771473850794
0.4,1630.0,51400.0,2.0,6.33,0.0070119884329851
0.4,1630.0,51400.0,2.0,6.89,0.0101611498725898
0.4,1630.0,51400.0,2.0,7.44,0.0170155312080341
0.4,1630.0,51400.0,2.0,8.0,0.0269973826245342
0.4,1630.0,63100.0,2.0,3.0,0.140480382774295
0.4,1630.0,63100.0,2.0,3.56,0.088588229452173
0.4,1630.0,63100.0,2.0,4.11,0.0544326590387578
0.4,1630.0,63100.0,2.0,4.67,0.0312832328735743
0.4,1630.0,63100.0,2.0,5.22,0.0171999025561339
0.4,1630.0,63100.0,2.0,5.78,0.0101818795859924
0.4,1630.0,63100.0,2.0,6.33,0.0094077970161377
0.4,1630.0,63100.0,2.0,6.89,0.0134996867790442
0.4,1630.0,63100.0,2.0,7.44,0.0212222497542144
0.4,1630.0,63100.0,2.0,8.0,0.0320354745797296
0.4,2070.0,10000.0,2.0,3.0,0.1820446450881323
0.4,2070.0,10000.0,2.0,3.56,0.1182917314226891
0.4,2070.0,10000.0,2.0,4.11,0.0759666714005676
0.4,2070.0,10000.0,2.0,4.67,0.0467040757967145
0.4,2070.0,10000.0,2.0,5.22,0.0275586371601972
0.4,2070.0,10000.0,2.0,5.78,0.0154604444999732
0.4,2070.0,10000.0,2.0,6.33,0.0091572106853936
0.4,2070.0,10000.0,2.0,6.89,0.0071626323857652
0.4,2070.0,10000.0,2.0,7.44,0.0086453780288838
0.4,2070.0,10000.0,2.0,8.0,0.0129987048747545
0.4,2070.0,12300.0,2.0,3.0,0.1704070504380994
0.4,2070.0,12300.0,2.0,3.56,0.1096055319796661
0.4,2070.0,12300.0,2.0,4.11,0.0693919752783071
0.4,2070.0,12300.0,2.0,4.67,0.0417465605661397
0.4,2070.0,12300.0,2.0,5.22,0.0237792673402169
0.4,2070.0,12300.0,2.0,5.78,0.0125173464515117
0.4,2070.0,12300.0,2.0,6.33,0.0067941041863522
0.4,2070.0,12300.0,2.0,6.89,0.00522440221592
0.4,2070.0,12300.0,2.0,7.44,0.0069934338101245
0.4,2070.0,12300.0,2.0,8.0,0.0115978616610772
0.4,2070.0,15100.0,2.0,3.0,0.1613374932933012
0.4,2070.0,15100.0,2.0,3.56,0.1029243318691128
0.4,2070.0,15100.0,2.0,4.11,0.0644023209886674
0.4,2070.0,15100.0,2.0,4.67,0.0380386425082751
0.4,2070.0,15100.0,2.0,5.22,0.0210073731606662
0.4,2070.0,15100.0,2.0,5.78,0.0103842115632953
0.4,2070.0,15100.0,2.0,6.33,0.0050836628061472
0.4,2070.0,15100.0,2.0,6.89,0.0037941202943129
0.4,2070.0,15100.0,2.0,7.44,0.0057881562175865
0.4,2070.0,15100.0,2.0,8.0,0.0106519997101876
0.4,2070.0,18500.0,2.0,3.0,0.1543239359109925
0.4,2070.0,18500.0,2.0,3.56,0.0978342922094479
0.4,2070.0,18500.0,2.0,4.11,0.0606584835234385
0.4,2070.0,18500.0,2.0,4.67,0.0353014663657202
0.4,2070.0,18500.0,2.0,5.22,0.0190088885507927
0.4,2070.0,18500.0,2.0,5.78,0.0088707990033882
0.4,2070.0,18500.0,2.0,6.33,0.0038656740616226
0.4,2070.0,18500.0,2.0,6.89,0.0027607450702375
0.4,2070.0,18500.0,2.0,7.44,0.0050599995717527
0.4,2070.0,18500.0,2.0,8.0,0.0103406527629355
0.4,2070.0,22700.0,2.0,3.0,0.148876512334672
0.4,2070.0,22700.0,2.0,3.56,0.0939518928498835
0.4,2070.0,22700.0,2.0,4.11,0.0578553561307811
0.4,2070.0,22700.0,2.0,4.67,0.0332917810129904
0.4,2070.0,22700.0,2.0,5.22,0.0175717207398928
0.4,2070.0,22700.0,2.0,5.78,0.007812462400721
0.4,2070.0,22700.0,2.0,6.33,0.0030038699501508
0.4,2070.0,22700.0,2.0,6.89,0.0022126294095564
0.4,2070.0,22700.0,2.0,7.44,0.0050488050042489
0.4,2070.0,22700.0,2.0,8.0,0.0111655747350919
0.4,2070.0,27800.0,2.0,3.0,0.1447953655713754
0.4,2070.0,27800.0,2.0,3.56,0.0911109920175571
0.4,2070.0,27800.0,2.0,4.11,0.0558537633654942
0.4,2070.0,27800.0,2.0,4.67,0.0318933786996078
0.4,2070.0,27800.0,2.0,5.22,0.0165964978965133
0.4,2070.0,27800.0,2.0,5.78,0.0071157706761705
0.4,2070.0,27800.0,2.0,6.33,0.0026223729192086
0.4,2070.0,27800.0,2.0,6.89,0.0024194562237845
0.4,2070.0,27800.0,2.0,7.44,0.0061625572546633
0.4,2070.0,27800.0,2.0,8.0,0.013183782009348
0.4,2070.0,34100.0,2.0,3.0,0.1417724560091594
0.4,2070.0,34100.0,2.0,3.56,0.0890756362434832
0.4,2070.0,34100.0,2.0,4.11,0.0544702472017749
0.4,2070.0,34100.0,2.0,4.67,0.0309637764761205
0.4,2070.0,34100.0,2.0,5.22,0.0159723715848364
0.4,2070.0,34100.0,2.0,5.78,0.0068426236095612
0.4,2070.0,34100.0,2.0,6.33,0.0029084390102846
0.4,2070.0,34100.0,2.0,6.89,0.0036952505334032
0.4,2070.0,34100.0,2.0,7.44,0.0083962617753446
0.4,2070.0,34100.0,2.0,8.0,0.0163452802206971
0.4,2070.0,41900.0,2.0,3.0,0.1396388503013069
0.4,2070.0,41900.0,2.0,3.56,0.0877136447077217
0.4,2070.0,41900.0,2.0,4.11,0.053600190487866
0.4,2070.0,41900.0,2.0,4.67,0.0304205333330543
0.4,2070.0,41900.0,2.0,5.22,0.0156986439383589
0.4,2070.0,41900.0,2.0,5.78,0.007122176658726
0.4,2070.0,41900.0,2.0,6.33,0.0041625029775889
0.4,2070.0,41900.0,2.0,6.89,0.0059859239693262
0.4,2070.0,41900.0,2.0,7.44,0.0116577896637447
0.4,2070.0,41900.0,2.0,8.0,0.0205405047516055
0.4,2070.0,51400.0,2.0,3.0,0.1382728998919637
0.4,2070.0,51400.0,2.0,3.56,0.086926078125336
0.4,2070.0,51400.0,2.0,4.11,0.0531631003371583
0.4,2070.0,51400.0,2.0,4.67,0.0302019658357342
0.4,2070.0,51400.0,2.0,5.22,0.0159091122739523
0.4,2070.0,51400.0,2.0,5.78,0.0082021082304019
0.4,2070.0,51400.0,2.0,6.33,0.0062580174530718
0.4,2070.0,51400.0,2.0,6.89,0.0091197531961552
0.4,2070.0,51400.0,2.0,7.44,0.0157486034287759
0.4,2070.0,51400.0,2.0,8.0,0.0255483920604462
0.4,2070.0,63100.0,2.0,3.0,0.1375247104193684
0.4,2070.0,63100.0,2.0,3.56,0.086600819023716
0.4,2070.0,63100.0,2.0,4.11,0.0530742165822369
0.4,2070.0,63100.0,2.0,4.67,0.0303884824591377
0.4,2070.0,63100.0,2.0,5.22,0.0166929882817218
0.4,2070.0,63100.0,2.0,5.78,0.0099890911032925
0.4,2070.0,63100.0,2.0,6.33,0.0090893057283298
0.4,2070.0,63100.0,2.0,6.89,0.0129818907325864
0.4,2070.0,63100.0,2.0,7.44,0.0205575776635833
0.4,2070.0,63100.0,2.0,8.0,0.0312616774084165
0.4,2640.0,10000.0,2.0,3.0,0.1734153219747224
0.4,2640.0,10000.0,2.0,3.56,0.1114380784627497
0.4,2640.0,10000.0,2.0,4.11,0.0704605660305974
0.4,2640.0,10000.0,2.0,4.67,0.0422884194212109
0.4,2640.0,10000.0,2.0,5.22,0.0239431606779564
0.4,2640.0,10000.0,2.0,5.78,0.0122508513296621
0.4,2640.0,10000.0,2.0,6.33,0.0060958938604744
0.4,2640.0,10000.0,2.0,6.89,0.0040720343671457
